LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
13,0,0.0,0.0,0.0,96,56,2,0,3,1,5,3,1,0,0.0,0,3,2,201,119,0
4,0,0.0,0.0,0.0,56,56,1,0,2,1,3,0,1,0,0.0,0,1,1,43,43,0
37,0,0.0,0.0,0.0,96,49,12,0,11,3,14,16,55,0,0.0,0,12,4,310,92,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,4,0,10,0,0.0,0,2,2,39,38,0
17,0,0.0,0.0,0.0,96,56,3,0,4,2,8,2,1,0,0.0,0,4,3,66,55,0
66,0,0.0,0.0,0.0,56,13,7,0,17,1,11,13,0,0,0.0,0,8,4,184,110,0
27,0,0.0,0.0,0.0,96,22,4,0,5,2,5,12,0,0,0.0,0,4,3,97,71,0
10,0,0.0,0.0,0.0,96,56,4,0,1,4,5,10,0,0,0.0,0,4,3,62,41,0
6,0,0.0,0.0,0.0,69,57,3,0,2,1,4,0,1,0,0.0,0,3,3,39,37,0
37,0,0.0,0.0,0.0,56,40,1,0,10,3,2,5,0,0,0.0,0,3,2,89,76,0
13,0,0.0,0.0,0.0,96,22,5,0,3,2,4,5,1,0,0.0,0,5,3,61,43,0
11,0,0.0,0.0,0.0,69,22,4,0,3,2,4,7,0,0,0.0,0,4,3,66,48,0
40,0,0.0,0.0,0.0,57,51,3,0,11,1,10,10,0,0,0.0,0,3,3,110,59,0
9,0,0.0,0.0,0.0,61,48,5,0,2,2,4,4,1,0,0.0,0,5,2,93,53,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,2,0,10,0,0.0,0,2,2,37,36,0
1,0,0.0,0.0,0.0,56,56,4,0,0,1,1,0,0,0,0.0,0,4,1,35,26,0
5,0,0.0,0.0,0.0,66,66,1,0,1,2,2,0,0,0,0.0,0,1,1,35,35,0
9,0,0.0,0.0,0.0,54,54,0,0,2,3,0,0,1,0,0.0,0,1,1,37,37,0
14,0,0.0,0.0,0.0,46,46,1,0,3,2,3,6,0,0,0.0,0,1,1,47,47,0
40,0,0.0,0.0,0.0,56,49,6,0,11,1,15,20,0,0,0.0,0,7,4,232,146,0
19,0,0.0,0.0,0.0,96,64,3,0,3,2,4,1,3,0,0.0,0,3,2,111,67,0
9,0,0.0,0.0,0.0,96,57,2,0,2,4,0,0,1,0,0.0,0,2,2,34,32,0
13,0,0.0,0.0,0.0,96,46,4,0,3,2,4,1,1,0,0.0,0,4,3,50,39,0
19,0,0.0,0.0,0.0,78,57,4,0,3,2,4,4,3,0,0.0,0,4,2,147,68,0
10,0,0.0,0.0,0.0,61,49,7,0,7,2,6,0,21,0,0.0,0,7,4,63,39,0
15,0,0.0,0.0,0.0,66,66,1,0,4,1,3,1,0,0,0.0,0,1,1,45,45,0
17,0,0.0,0.0,0.0,69,56,8,0,6,1,6,0,15,0,0.0,0,8,4,129,63,0
9,0,0.0,0.0,0.0,66,53,2,0,2,2,3,3,0,0,0.0,0,2,1,42,41,0
20,0,0.0,0.0,0.0,53,53,1,0,6,2,5,4,15,0,0.0,0,1,1,63,63,0
29,0,0.0,0.0,0.0,60,54,3,0,5,1,5,7,1,0,0.0,0,3,2,81,68,0
9,0,0.0,0.0,0.0,96,22,4,0,2,1,5,3,1,0,0.0,0,4,2,50,31,0
43,0,0.0,0.0,0.0,96,44,12,0,12,2,9,15,55,0,0.0,0,13,5,256,102,0
22,0,0.0,0.0,0.0,56,55,5,0,6,2,5,9,15,0,0.0,0,5,2,113,62,0
14,0,0.0,0.0,0.0,96,55,2,0,3,1,3,2,1,0,0.0,0,2,1,46,40,0
24,0,0.0,0.0,0.0,96,56,2,0,10,2,6,2,26,0,0.0,0,2,2,69,68,0
29,0,0.0,0.0,0.0,52,52,1,0,7,2,9,5,0,0,0.0,0,1,1,69,69,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,2,0,10,0,0.0,0,2,2,37,36,0
5,0,0.0,0.0,0.0,18,18,1,0,3,1,4,0,3,0,0.0,0,1,1,58,58,0
17,0,0.0,0.0,0.0,96,56,3,0,4,3,8,2,1,0,0.0,0,4,3,66,55,0
25,0,0.0,0.0,0.0,96,56,2,0,7,2,6,10,10,0,0.0,0,3,2,83,69,0
44,0,0.0,0.0,0.0,96,55,5,0,10,1,14,13,0,0,0.0,0,6,3,156,107,0
26,0,0.0,0.0,0.0,96,56,2,0,8,2,7,12,10,0,0.0,0,3,2,84,68,0
21,0,0.0,0.0,0.0,96,15,3,0,3,1,4,8,1,0,0.0,0,4,3,68,59,0
15,0,0.0,0.0,0.0,54,54,1,0,3,2,4,1,0,0,0.0,0,1,1,52,52,0
25,0,0.0,0.0,0.0,96,56,2,0,7,2,6,10,10,0,0.0,0,3,2,82,68,1
6,0,0.0,0.0,0.0,96,56,2,0,4,1,2,0,6,0,0.0,0,2,2,35,34,0
17,0,0.0,0.0,0.0,96,14,5,0,6,2,9,6,15,0,0.0,0,7,3,203,88,0
21,0,0.0,0.0,0.0,96,13,11,0,6,2,7,10,15,0,0.0,0,12,4,220,64,0
20,0,0.0,0.0,0.0,52,52,1,0,5,2,8,4,0,0,0.0,0,1,1,54,54,0
7,0,0.0,0.0,0.0,96,96,1,0,1,4,3,2,0,0,0.0,0,1,1,32,32,0
25,0,0.0,0.0,0.0,96,22,4,0,5,2,4,15,0,0,0.0,0,4,3,83,63,0
15,0,0.0,0.0,0.0,56,56,3,0,3,2,4,1,0,0,0.0,0,3,1,159,53,0
6,0,0.0,0.0,0.0,61,52,5,0,4,1,4,0,6,0,0.0,0,6,4,103,47,0
11,0,0.0,0.0,0.0,22,22,1,0,2,2,4,8,0,0,0.0,0,1,1,42,42,0
6,0,0.0,0.0,0.0,64,56,2,0,4,1,4,0,6,0,0.0,0,2,2,72,69,0
11,0,0.0,0.0,0.0,96,39,6,0,2,3,4,3,1,0,0.0,0,8,4,109,54,0
30,0,0.0,0.0,0.0,49,38,1,0,2,4,11,5,0,0,0.0,0,4,3,103,97,0
29,0,0.0,0.0,0.0,96,50,5,0,8,1,5,6,0,0,0.0,0,6,4,90,66,0
18,0,0.0,0.0,0.0,47,43,2,0,6,1,0,5,1,0,0.0,0,2,1,67,61,0
11,0,0.0,0.0,0.0,55,49,1,0,6,1,1,0,1,0,0.0,0,2,2,73,46,0
10,0,0.0,0.0,0.0,56,54,5,0,8,1,10,0,28,0,0.0,0,6,3,107,68,0
27,0,0.0,0.0,0.0,49,42,2,0,8,2,4,2,1,0,0.0,0,4,2,108,73,0
13,0,0.0,0.0,0.0,96,55,2,0,3,1,3,2,1,0,0.0,0,3,3,45,43,0
18,0,0.0,0.0,0.0,53,53,1,0,5,1,7,5,0,0,0.0,0,1,1,63,63,0
27,0,0.0,0.0,0.0,96,48,9,0,5,2,6,8,10,0,0.0,0,11,5,159,54,0
12,0,0.0,0.0,0.0,96,69,2,0,3,1,4,1,0,0,0.0,0,3,1,57,39,0
1,0,0.0,0.0,0.0,56,16,5,0,0,1,1,0,0,0,0.0,0,5,3,46,28,0
28,0,0.0,0.0,0.0,96,22,6,0,6,2,5,16,0,0,0.0,0,7,3,120,72,0
12,0,0.0,0.0,0.0,96,52,7,0,3,2,4,4,3,0,0.0,0,9,4,89,44,0
26,0,0.0,0.0,0.0,96,13,10,0,7,3,13,4,17,0,0.0,0,13,4,268,84,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,4,0,10,0,0.0,0,2,2,39,38,0
9,3,1.0,2.0,2.0,96,6,2,1,1,4,5,5,0,2,0.0,0,2,1,44,41,0
9,0,0.0,0.0,0.0,55,55,1,0,2,4,0,0,1,0,0.0,0,1,1,35,35,0
12,0,0.0,0.0,0.0,54,51,2,0,3,2,3,0,3,0,0.0,0,3,1,230,138,0
48,0,0.0,0.0,0.0,56,48,7,0,14,2,13,12,21,0,0.0,0,7,3,177,102,0
12,0,0.0,0.0,0.0,96,56,3,0,10,1,3,0,45,0,0.0,0,3,2,60,53,0
46,0,0.0,0.0,0.0,96,49,8,0,10,2,8,11,21,0,0.0,0,8,3,152,68,0
39,0,0.0,0.0,0.0,56,56,5,0,12,4,6,2,62,0,0.0,0,6,2,125,86,0
77,0,0.0,0.0,0.0,96,56,2,0,20,1,9,0,6,0,0.0,0,3,2,153,121,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,2,0,10,0,0.0,0,2,2,39,36,0
5,0,0.0,0.0,0.0,36,36,2,0,1,2,3,1,0,0,0.0,0,2,1,35,32,0
39,0,0.0,0.0,0.0,57,46,10,0,9,1,13,21,0,0,0.0,0,13,4,435,107,0
35,0,0.0,0.0,0.0,96,56,4,0,8,2,12,17,10,0,0.0,0,5,2,120,94,0
4,0,0.0,0.0,0.0,96,56,2,0,2,1,2,0,1,0,0.0,0,2,2,49,47,0
1,0,0.0,0.0,0.0,56,56,2,0,0,1,1,0,0,0,0.0,0,2,1,32,29,0
16,0,0.0,0.0,0.0,56,48,5,0,3,1,4,0,0,0,0.0,0,6,2,184,56,0
14,0,0.0,0.0,0.0,15,15,1,0,3,2,5,4,1,0,0.0,0,1,1,54,54,0
7,0,0.0,0.0,0.0,61,56,3,0,1,1,4,3,0,0,0.0,0,4,2,57,41,0
15,0,0.0,0.0,0.0,96,56,2,0,4,2,6,7,6,0,0.0,0,3,2,64,52,0
9,0,0.0,0.0,0.0,96,96,1,0,2,2,2,0,1,0,0.0,0,1,1,39,39,0
9,0,0.0,0.0,0.0,96,55,7,0,2,2,4,3,1,0,0.0,0,7,4,85,37,0
17,0,0.0,0.0,0.0,96,52,2,0,4,1,5,2,6,0,0.0,0,3,2,119,71,0
31,0,0.0,0.0,0.0,96,14,4,0,7,1,8,8,6,0,0.0,0,5,2,161,90,0
12,0,0.0,0.0,0.0,96,96,1,0,4,2,5,7,6,0,0.0,0,1,1,48,48,0
9,0,0.0,0.0,0.0,55,55,1,0,2,3,0,0,1,0,0.0,0,1,1,32,32,0
3,0,0.0,0.0,0.0,96,96,1,0,1,1,1,0,0,0,0.0,0,1,1,27,27,0
1,0,0.0,0.0,0.0,52,42,2,0,0,1,0,0,0,0,0.0,0,3,2,53,25,0
27,0,0.0,0.0,0.0,55,13,2,0,7,1,10,4,1,0,0.0,0,2,2,104,84,0
6,0,0.0,0.0,0.0,96,96,1,0,1,4,2,0,0,0,0.0,0,1,1,33,33,0
14,0,0.0,0.0,0.0,96,52,2,0,2,1,3,8,1,0,0.0,0,3,2,53,45,0
37,0,0.0,0.0,0.0,96,56,4,0,8,2,12,18,10,0,0.0,0,5,2,138,102,0
16,0,0.0,0.0,0.0,55,55,1,0,4,1,1,1,0,0,0.0,0,1,1,49,49,0
36,0,0.0,0.0,0.0,96,56,2,0,9,2,10,15,15,0,0.0,0,3,2,98,86,0
9,0,0.0,0.0,0.0,96,57,3,0,2,4,0,0,1,0,0.0,0,3,3,36,32,0
9,2,0.0,1.0,39.0,15,6,3,1,2,3,0,0,1,39,0.0,0,3,2,59,31,0
3,0,0.0,0.0,0.0,48,48,1,0,1,1,2,0,0,0,0.0,0,1,1,36,36,0
11,0,0.0,0.0,0.0,96,14,3,0,2,4,0,0,0,0,0.0,0,4,2,59,51,0
27,0,0.0,0.0,0.0,96,37,5,0,1,4,9,6,0,0,0.0,0,8,4,94,70,0
35,0,0.0,0.0,0.0,56,56,2,0,12,3,6,2,49,0,0.0,0,2,1,94,82,0
11,0,0.0,0.0,0.0,56,13,3,0,3,2,5,5,3,0,0.0,0,3,3,70,47,0
8,0,0.0,0.0,0.0,18,12,3,0,2,1,2,0,1,0,0.0,0,3,1,170,66,0
9,0,0.0,0.0,0.0,96,56,2,0,7,1,3,0,21,0,0.0,0,2,2,42,41,0
25,0,0.0,0.0,0.0,96,46,12,0,3,1,11,7,0,0,0.0,0,13,4,353,108,0
22,0,0.0,0.0,0.0,96,13,4,0,5,1,8,8,0,0,0.0,0,5,2,114,77,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,2,0,10,0,0.0,0,2,2,37,36,0
13,0,0.0,0.0,0.0,56,56,1,0,3,2,5,4,3,0,0.0,0,1,1,48,48,0
6,0,0.0,0.0,0.0,96,96,1,0,1,2,1,0,0,0,0.0,0,1,1,30,30,0
6,0,0.0,0.0,0.0,61,56,1,0,1,2,2,1,0,0,0.0,0,2,2,36,34,0
20,0,0.0,0.0,0.0,96,48,3,0,4,1,6,0,1,0,0.0,0,4,2,106,66,0
12,0,0.0,0.0,0.0,96,22,5,0,2,2,4,10,0,0,0.0,0,5,3,118,63,0
15,0,0.0,0.0,0.0,56,56,1,0,3,2,4,1,0,0,0.0,0,1,1,53,53,0
83,22,0.0,5.5,25.5,61,5,7,2,5,3,9,3,6,26,1.0,0,9,4,343,154,0
12,0,0.0,0.0,0.0,96,55,2,0,7,2,5,10,0,0,0.0,0,3,3,90,82,0
36,0,0.0,0.0,0.0,96,46,4,0,7,2,12,12,10,0,0.0,0,5,3,113,93,0
14,0,0.0,0.0,0.0,96,13,3,0,3,4,0,1,1,0,0.0,0,3,2,52,40,0
36,0,0.0,0.0,0.0,56,55,9,0,10,1,9,18,0,0,0.0,0,9,2,160,96,0
5,0,0.0,0.0,0.0,57,51,3,0,3,1,0,0,3,0,0.0,0,3,3,30,24,0
4,0,0.0,0.0,0.0,56,13,4,0,2,1,6,0,1,0,0.0,0,4,3,79,43,0
23,0,0.0,0.0,0.0,96,54,8,0,6,2,6,8,15,0,0.0,0,8,3,123,66,0
33,0,0.0,0.0,0.0,96,56,3,0,10,2,8,14,21,0,0.0,0,4,2,95,85,0
5,0,0.0,0.0,0.0,56,56,4,0,0,1,1,0,0,0,0.0,0,4,1,49,40,0
38,0,0.0,0.0,0.0,96,56,3,0,12,2,8,16,28,0,0.0,0,4,2,118,100,0
54,0,0.0,0.0,0.0,61,50,4,0,11,2,9,12,0,0,0.0,0,5,4,132,96,0
16,0,0.0,0.0,0.0,96,56,5,0,4,2,7,4,1,0,0.0,0,5,3,75,48,0
13,0,0.0,0.0,0.0,56,40,2,0,4,2,4,0,0,0,0.0,0,3,2,49,42,0
6,0,0.0,0.0,0.0,66,55,3,0,4,1,4,0,6,0,0.0,0,3,3,84,78,0
81,0,0.0,0.0,0.0,56,54,7,0,21,1,18,22,0,0,0.0,0,8,4,304,170,0
32,0,0.0,0.0,0.0,96,56,3,0,14,2,11,9,28,0,0.0,0,4,2,103,86,0
24,0,0.0,0.0,0.0,56,55,6,0,6,1,9,11,0,0,0.0,0,6,2,151,91,0
42,0,0.0,0.0,0.0,18,18,1,0,10,1,9,15,0,0,0.0,0,1,1,94,94,0
6,0,0.0,0.0,0.0,96,56,2,0,4,1,2,0,6,0,0.0,0,2,2,35,34,0
36,0,0.0,0.0,0.0,56,55,5,0,10,2,6,15,21,0,0.0,0,6,3,172,71,0
9,0,0.0,0.0,0.0,49,48,1,0,1,2,5,1,0,0,0.0,0,2,2,41,34,0
3,0,0.0,0.0,0.0,56,56,1,0,1,1,1,0,0,0,0.0,0,1,1,27,27,0
4,0,0.0,0.0,0.0,18,18,1,0,2,1,1,0,1,0,0.0,0,1,1,33,33,0
16,0,0.0,0.0,0.0,48,36,1,0,3,2,2,2,0,0,0.0,0,4,3,73,44,0
21,0,0.0,0.0,0.0,96,85,2,0,4,2,12,4,0,0,0.0,0,3,2,89,75,1
34,0,0.0,0.0,0.0,56,55,5,0,8,2,7,7,0,0,0.0,0,5,2,103,74,0
13,0,0.0,0.0,0.0,31,31,1,0,2,4,3,3,0,0,0.0,0,1,1,37,37,0
15,0,0.0,0.0,0.0,96,56,2,0,4,2,7,7,6,0,0.0,0,3,2,76,56,0
13,0,0.0,0.0,0.0,56,55,2,0,4,2,4,0,0,0,0.0,0,2,1,46,41,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,3,0,10,0,0.0,0,2,2,40,37,0
38,0,0.0,0.0,0.0,66,56,2,0,19,2,7,6,64,0,0.0,0,3,2,96,89,0
15,0,0.0,0.0,0.0,56,56,2,0,3,2,4,1,0,0,0.0,0,2,1,55,53,0
10,0,0.0,0.0,0.0,96,50,3,0,8,1,7,0,28,0,0.0,0,3,2,52,45,0
17,0,0.0,0.0,0.0,49,49,1,0,5,2,8,4,10,0,0.0,0,1,1,59,59,0
3,0,0.0,0.0,0.0,56,56,1,0,1,1,1,0,0,0,0.0,0,1,1,26,26,0
37,0,0.0,0.0,0.0,96,56,5,0,8,2,12,18,10,0,0.0,0,6,2,138,101,0
36,0,0.0,0.0,0.0,16,16,1,0,11,2,5,7,55,0,0.0,0,1,1,101,101,0
36,0,0.0,0.0,0.0,56,48,7,0,10,2,9,14,36,0,0.0,0,7,2,229,93,0
28,0,0.0,0.0,0.0,53,36,3,0,7,1,1,3,15,0,0.0,0,3,3,115,73,0
9,0,0.0,0.0,0.0,56,52,2,0,2,4,0,0,1,0,0.0,0,2,2,52,43,0
19,0,0.0,0.0,0.0,52,44,2,0,17,1,12,0,136,0,0.0,0,2,1,212,199,0
4,0,0.0,0.0,0.0,69,57,3,0,2,1,3,0,1,0,0.0,0,3,3,90,30,0
11,0,0.0,0.0,0.0,57,56,3,0,2,1,5,3,0,0,0.0,0,3,2,144,48,0
50,0,0.0,0.0,0.0,56,48,4,0,9,1,14,25,4,0,0.0,0,4,3,111,51,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,2,0,10,0,0.0,0,2,2,37,36,0
4,0,0.0,0.0,0.0,61,52,3,0,2,1,1,0,1,0,0.0,0,4,3,55,31,0
33,0,0.0,0.0,0.0,96,56,3,0,9,1,10,19,0,0,0.0,0,4,3,112,82,0
72,0,0.0,0.0,0.0,56,48,9,0,22,1,15,21,0,0,0.0,0,11,4,347,152,0
24,0,0.0,0.0,0.0,55,55,0,0,4,2,5,0,6,0,0.0,0,1,1,59,59,0
49,0,0.0,0.0,0.0,96,49,3,0,14,2,13,25,36,0,0.0,0,6,2,168,109,0
5,0,0.0,0.0,0.0,96,96,1,0,2,3,2,0,1,0,0.0,0,1,1,28,28,0
10,6,6.0,6.0,39.0,96,6,4,1,8,1,6,0,28,39,0.0,0,4,2,62,44,0
33,0,0.0,0.0,0.0,96,56,2,0,9,2,7,10,10,0,0.0,0,3,2,89,75,0
8,0,0.0,0.0,0.0,96,56,2,0,6,1,3,0,15,0,0.0,0,2,2,40,39,0
17,0,0.0,0.0,0.0,96,22,5,0,4,2,4,10,0,0,0.0,0,5,3,154,75,0
26,0,0.0,0.0,0.0,55,48,2,0,3,1,3,4,3,0,0.0,0,3,2,83,55,0
3,0,0.0,0.0,0.0,36,36,1,0,1,1,1,0,0,0,0.0,0,1,1,29,29,0
6,0,0.0,0.0,0.0,64,55,4,0,4,1,6,0,6,0,0.0,0,4,4,43,40,0
38,0,0.0,0.0,0.0,57,15,6,0,7,2,10,14,0,0,0.0,0,7,4,179,77,0
5,0,0.0,0.0,0.0,66,52,2,0,1,2,2,1,0,0,0.0,0,2,1,32,31,0
7,0,0.0,0.0,0.0,96,56,2,0,5,1,4,0,10,0,0.0,0,3,2,40,38,0
32,0,0.0,0.0,0.0,68,37,5,0,4,4,12,6,1,0,0.0,0,7,4,118,84,0
8,0,0.0,0.0,0.0,69,56,5,0,6,1,5,0,15,0,0.0,0,5,4,338,99,0
20,0,0.0,0.0,0.0,96,52,5,0,3,3,6,3,3,0,0.0,0,5,2,102,50,0
49,0,0.0,0.0,0.0,96,56,3,0,18,2,9,18,78,0,0.0,0,6,3,122,99,0
13,0,0.0,0.0,0.0,69,36,3,0,5,2,5,2,1,0,0.0,0,3,1,56,53,0
7,0,0.0,0.0,0.0,53,53,1,0,5,1,6,0,10,0,0.0,0,1,1,52,52,0
9,0,0.0,0.0,0.0,66,13,7,0,7,1,3,0,21,0,0.0,0,7,5,122,103,0
7,0,0.0,0.0,0.0,49,49,1,0,1,2,3,1,0,0,0.0,0,1,1,34,34,0
14,0,0.0,0.0,0.0,96,56,4,0,3,2,6,6,1,0,0.0,0,5,3,72,56,0
12,0,0.0,0.0,0.0,61,55,2,0,3,2,4,1,3,0,0.0,0,3,2,45,43,0
44,0,0.0,0.0,0.0,56,56,2,0,12,2,6,3,6,0,0.0,0,2,1,99,87,0
12,0,0.0,0.0,0.0,48,48,0,0,3,2,2,0,3,0,0.0,0,1,1,45,45,0
10,0,0.0,0.0,0.0,56,56,4,0,2,3,3,0,0,0,0.0,0,4,1,49,34,0
25,0,0.0,0.0,0.0,96,56,2,0,7,2,6,10,10,0,0.0,0,3,2,85,69,0
8,0,0.0,0.0,0.0,69,14,4,0,4,1,3,0,6,0,0.0,0,5,2,98,62,0
3,0,0.0,0.0,0.0,57,57,1,0,1,1,1,0,0,0,0.0,0,2,2,30,26,0
11,0,0.0,0.0,0.0,56,22,5,0,3,1,1,0,0,0,0.0,0,5,3,88,69,0
15,0,0.0,0.0,0.0,56,56,1,0,3,2,4,1,0,0,0.0,0,1,1,53,53,0
9,0,0.0,0.0,0.0,96,56,2,0,7,1,2,0,21,0,0.0,0,2,2,41,40,0
4,0,0.0,0.0,0.0,66,66,1,0,1,2,2,0,0,0,0.0,0,1,1,28,28,0
12,0,0.0,0.0,0.0,96,22,3,0,2,1,10,8,0,0,0.0,0,3,2,69,65,0
12,0,0.0,0.0,0.0,66,52,5,0,10,1,5,0,45,0,0.0,0,6,4,343,228,0
25,0,0.0,0.0,0.0,96,56,2,0,7,2,6,10,10,0,0.0,0,3,2,76,66,0
14,0,0.0,0.0,0.0,96,55,2,0,5,1,3,4,4,0,0.0,0,3,3,54,50,0
9,0,0.0,0.0,0.0,66,56,2,0,1,2,5,5,0,0,0.0,0,2,2,43,41,0
10,0,0.0,0.0,0.0,96,56,2,0,8,1,3,0,28,0,0.0,0,3,2,44,41,0
38,0,0.0,0.0,0.0,96,52,5,0,9,2,9,16,4,0,0.0,0,6,3,115,88,0
10,0,0.0,0.0,0.0,56,55,3,0,2,3,3,0,0,0,0.0,0,3,1,50,40,0
6,0,0.0,0.0,0.0,103,103,1,0,4,1,1,0,6,0,0.0,0,1,1,32,32,0
8,0,0.0,0.0,0.0,94,89,2,0,2,2,1,5,0,0,0.0,0,2,2,35,33,0
41,2,0.0,1.0,16.0,103,0,7,0,9,1,12,16,6,16,0.0,0,9,3,179,115,0
15,0,0.0,0.0,0.0,63,63,3,0,3,2,4,1,0,0,0.0,0,3,1,159,53,0
42,0,0.0,0.0,0.0,63,55,6,0,13,2,13,15,55,0,0.0,0,6,3,179,91,0
7,0,0.0,0.0,0.0,73,73,1,0,1,2,5,6,0,0,0.0,0,1,1,37,37,0
17,0,0.0,0.0,0.0,103,63,3,0,4,3,8,2,1,0,0.0,0,4,3,66,55,0
17,0,0.0,0.0,0.0,103,22,4,0,4,3,9,5,3,0,0.0,0,4,3,107,66,0
7,0,0.0,0.0,0.0,103,63,2,0,5,1,4,0,10,0,0.0,0,3,2,40,38,0
17,0,0.0,0.0,0.0,73,63,3,0,5,3,6,2,1,0,0.0,0,4,2,59,56,0
33,0,0.0,0.0,0.0,103,63,3,0,11,2,11,4,0,0,0.0,0,3,2,100,91,0
9,0,0.0,0.0,0.0,63,62,4,0,6,1,8,0,15,0,0.0,0,4,2,116,60,0
42,0,0.0,0.0,0.0,103,62,3,0,11,1,2,4,23,0,0.0,0,3,2,93,89,0
6,0,0.0,0.0,0.0,103,63,2,0,4,1,2,0,6,0,0.0,0,2,2,35,34,0
17,0,0.0,0.0,0.0,103,56,1,0,4,2,5,7,0,0,0.0,0,2,1,77,64,0
9,0,0.0,0.0,0.0,103,59,4,0,2,4,0,0,1,0,0.0,0,4,3,59,42,0
4,0,0.0,0.0,0.0,73,73,1,0,1,2,2,0,0,0,0.0,0,1,1,28,28,0
8,0,0.0,0.0,0.0,63,63,1,0,2,3,3,0,1,0,0.0,0,1,1,34,34,0
11,0,0.0,0.0,0.0,103,43,4,0,2,2,6,3,1,0,0.0,0,5,4,62,45,0
15,0,0.0,0.0,0.0,73,62,5,0,5,1,9,4,8,0,0.0,0,5,4,73,63,0
9,0,0.0,0.0,0.0,73,61,3,0,1,2,6,3,0,0,0.0,0,3,2,45,42,0
14,0,0.0,0.0,0.0,103,63,3,0,4,2,2,1,6,0,0.0,0,3,3,46,33,0
4,0,0.0,0.0,0.0,103,59,2,0,2,1,0,0,1,0,0.0,0,3,2,44,31,0
9,0,0.0,0.0,0.0,103,64,2,0,2,4,0,0,1,0,0.0,0,2,2,34,32,0
21,0,0.0,0.0,0.0,103,61,5,0,7,2,4,8,1,0,0.0,0,6,4,81,54,0
39,0,0.0,0.0,0.0,73,20,5,0,10,2,12,8,45,0,0.0,0,5,4,158,131,0
3,0,0.0,0.0,0.0,64,62,4,0,1,1,2,0,0,0,0.0,0,4,3,87,28,0
14,0,0.0,0.0,0.0,22,22,1,0,1,2,2,1,0,0,0.0,0,1,1,47,47,0
9,0,0.0,0.0,0.0,103,64,2,0,2,4,0,0,1,0,0.0,0,2,2,34,32,0
17,0,0.0,0.0,0.0,73,63,2,0,5,2,6,2,1,0,0.0,0,3,2,59,56,0
9,0,0.0,0.0,0.0,58,58,1,0,2,1,2,2,1,0,0.0,0,1,1,44,44,0
7,0,0.0,0.0,0.0,63,47,4,0,5,1,8,0,10,0,0.0,0,5,3,93,51,0
15,0,0.0,0.0,0.0,63,63,1,0,3,2,4,1,0,0,0.0,0,1,1,53,53,0
13,0,0.0,0.0,0.0,103,63,2,0,3,1,5,3,1,0,0.0,0,3,2,201,119,0
4,0,0.0,0.0,0.0,63,63,1,0,2,1,3,0,1,0,0.0,0,1,1,43,43,0
37,0,0.0,0.0,0.0,103,56,12,0,11,3,14,16,55,0,0.0,0,12,4,310,92,0
7,0,0.0,0.0,0.0,103,63,2,0,5,1,4,0,10,0,0.0,0,2,2,39,38,0
17,0,0.0,0.0,0.0,103,63,3,0,4,2,8,2,1,0,0.0,0,4,3,66,55,0
66,0,0.0,0.0,0.0,63,20,7,0,17,1,11,13,0,0,0.0,0,8,4,184,110,0
27,0,0.0,0.0,0.0,103,29,4,0,5,2,5,12,0,0,0.0,0,4,3,97,71,0
10,0,0.0,0.0,0.0,103,63,4,0,1,4,5,10,0,0,0.0,0,4,3,62,41,0
6,0,0.0,0.0,0.0,76,64,3,0,2,1,4,0,1,0,0.0,0,3,3,39,37,0
37,0,0.0,0.0,0.0,63,47,1,0,10,3,2,5,0,0,0.0,0,3,2,89,76,0
13,0,0.0,0.0,0.0,103,29,5,0,3,2,4,5,1,0,0.0,0,5,3,61,43,0
11,0,0.0,0.0,0.0,76,29,4,0,3,2,4,7,0,0,0.0,0,4,3,66,48,0
40,0,0.0,0.0,0.0,64,58,3,0,11,1,10,10,0,0,0.0,0,3,3,110,59,0
9,0,0.0,0.0,0.0,68,55,5,0,2,2,4,4,1,0,0.0,0,5,2,93,53,0
7,0,0.0,0.0,0.0,103,63,2,0,5,1,2,0,10,0,0.0,0,2,2,37,36,0
1,0,0.0,0.0,0.0,63,63,4,0,0,1,1,0,0,0,0.0,0,4,1,35,26,0
5,0,0.0,0.0,0.0,73,73,1,0,1,2,2,0,0,0,0.0,0,1,1,35,35,0
9,0,0.0,0.0,0.0,61,61,0,0,2,3,0,0,1,0,0.0,0,1,1,37,37,0
14,0,0.0,0.0,0.0,53,53,1,0,3,2,3,6,0,0,0.0,0,1,1,47,47,0
40,0,0.0,0.0,0.0,63,56,6,0,11,1,15,20,0,0,0.0,0,7,4,232,146,0
19,0,0.0,0.0,0.0,103,71,3,0,3,2,4,1,3,0,0.0,0,3,2,111,67,0
9,0,0.0,0.0,0.0,103,64,2,0,2,4,0,0,1,0,0.0,0,2,2,34,32,0
13,0,0.0,0.0,0.0,103,53,4,0,3,2,4,1,1,0,0.0,0,4,3,50,39,0
