Release,Class_Name,LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.NotificationDataBinder,21,59,59.00,59.00,1516.00,15,15,1,1,3,1,4,8,1,1516,0.0000,0,1,1,59,59,0
syncope-1.0.0-incubating,org.apache.syncope.core.propagation.PropagationByResource,122,282,282.00,282.00,1516.00,15,15,1,1,30,1,2,12,0,1516,0.0000,4,1,1,282,282,1
syncope-1.0.0-incubating,org.apache.syncope.console.SyncopeApplication,70,214,58.00,64.67,515.67,15,1,3,3,16,2,32,19,15,1516,0.7978,3,3,2,214,175,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.impl.AttrValueDAOImpl,25,68,68.00,68.00,1516.00,15,15,1,1,7,2,8,10,10,1516,0.0000,0,1,1,68,68,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.UserRequestDAO,6,34,34.00,34.00,1516.00,15,15,1,1,4,1,2,0,6,1516,0.0000,0,1,1,34,34,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.AbstractDerAttr,25,94,44.00,45.50,762.50,15,4,1,1,12,2,12,15,15,1516,0.3425,0,2,1,94,88,0
syncope-1.0.0-incubating,org.apache.syncope.console.rest.NotificationRestClient,23,118,24.00,31.67,515.00,15,6,3,3,7,2,4,5,21,1516,1.1691,0,3,2,118,64,0
syncope-1.0.0-incubating,org.apache.syncope.core.util.AttributableUtil,288,401,401.00,401.00,1516.00,15,15,1,1,76,1,28,1,0,1516,0.0000,4,1,1,401,401,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.ExecMessageModalPage,7,32,32.00,32.00,1516.00,15,15,1,1,1,3,3,2,0,1516,0.0000,0,1,1,32,32,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.entity.USchemaValidator,38,79,79.00,79.00,1516.00,15,15,1,1,8,2,12,12,1,1516,0.0000,11,1,1,79,79,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.entity.AttrValidator,27,63,63.00,63.00,1516.00,15,15,1,1,6,2,7,15,1,1516,0.0000,0,1,1,63,63,0
syncope-1.0.0-incubating,org.apache.syncope.types.PropagationTaskExecStatus,4,42,42.00,42.00,1516.00,15,15,1,1,3,1,0,0,0,1516,0.0000,0,1,1,42,42,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.tree.TreeRolePanel,41,107,107.00,107.00,1516.00,15,15,1,1,4,2,10,12,0,1516,0.0000,2,1,1,107,107,0
syncope-1.0.0-incubating,org.apache.syncope.buildtools.JarSchemaLdifExtractor,79,178,178.00,178.00,1516.00,15,15,1,1,20,1,3,25,5,1516,0.0000,3,1,1,178,178,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.impl.UserDAOImpl,298,548,262.00,268.00,760.00,15,13,1,1,62,2,30,83,114,1516,0.1903,14,2,2,548,532,0
syncope-1.0.0-incubating,org.apache.syncope.core.security.NullSecurityContextRepository,10,49,49.00,49.00,1516.00,15,15,1,1,3,1,5,1,3,1516,0.0000,0,1,1,49,49,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.AttributeTO,37,111,111.00,111.00,1516.00,15,15,1,1,14,2,2,3,8,1516,0.0000,3,1,1,111,111,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.BaseModalPage,14,54,54.00,54.00,1516.00,15,15,1,1,2,2,6,3,0,1516,0.0000,0,1,1,54,54,0
syncope-1.0.0-incubating,org.apache.syncope.console.commons.SortableDataProviderComparator,29,66,66.00,66.00,1516.00,15,15,1,1,8,1,5,6,0,1516,0.0000,0,1,1,66,66,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.UnwrappedObjectMapper,32,104,104.00,104.00,1516.00,15,15,1,1,10,2,6,8,28,1516,0.0000,1,1,1,104,104,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.role.RDerSchema,3,29,29.00,29.00,1516.00,15,15,1,1,0,3,2,0,0,1516,0.0000,67,1,1,29,29,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.membership.MSchema,2,28,28.00,28.00,1516.00,15,15,1,1,0,3,3,0,0,1516,0.0000,67,1,1,28,28,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.AbstractDerSchema,32,72,72.00,72.00,1516.00,15,15,1,1,9,2,5,2,32,1516,0.0000,68,1,1,72,72,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.form.MultiValueSelectorPanel,94,168,84.00,84.00,760.00,15,13,1,1,6,3,7,5,2,1516,0.1292,1,2,2,168,165,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.SchemaTO,76,134,67.00,67.00,762.50,15,15,2,2,22,2,2,1,186,1516,0.3830,1,2,2,134,124,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.SyncTask,65,154,76.00,76.50,762.50,15,13,2,2,19,4,13,6,137,1516,0.1000,2,2,2,154,152,0
syncope-1.0.0-incubating,org.apache.syncope.client.search.ResourceCond,12,41,41.00,41.00,1516.00,15,15,1,1,4,2,1,0,0,1516,0.0000,0,1,1,41,41,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.openjpa.JBossPersistenceMappingFactory,243,318,318.00,318.00,6.00,3,3,1,1,67,2,15,57,0,6,0.0000,24,1,1,318,318,0
syncope-1.0.0-incubating,org.apache.syncope.console.commons.MapChoiceRenderer,13,43,43.00,43.00,1516.00,15,15,1,1,3,1,3,2,1,1516,0.0000,0,1,1,43,43,0
syncope-1.0.0-incubating,org.apache.syncope.console.SyncopeRequestCycleListener,29,83,83.00,83.00,1516.00,15,15,1,1,8,2,16,7,0,1516,0.0000,1,1,1,83,83,0
syncope-1.0.0-incubating,org.apache.syncope.console.rest.UserRequestRestClient,20,76,20.00,22.67,515.00,15,6,3,3,6,2,6,5,15,1516,1.0344,0,3,2,76,54,0
syncope-1.0.0-incubating,org.apache.syncope.client.search.MembershipCond,23,57,57.00,57.00,1516.00,15,15,1,1,8,2,1,0,3,1516,0.0000,1,1,1,57,57,0
syncope-1.0.0-incubating,org.apache.syncope.core.util.ApplicationContextProvider,9,52,21.00,23.50,762.50,15,4,1,1,2,1,3,0,0,1516,0.8113,0,2,1,52,39,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.AbstractExecTO,42,85,85.00,85.00,1516.00,15,15,1,1,14,2,1,1,35,1516,0.0000,9,1,1,85,85,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.entity.PropagationTaskValidator,30,72,72.00,72.00,1516.00,15,15,1,1,7,2,10,14,1,1516,0.0000,1,1,1,72,72,1
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.user.USchema,3,32,32.00,32.00,1516.00,15,15,1,1,0,3,4,0,0,1516,0.0000,67,1,1,32,32,0
syncope-1.0.0-incubating,org.apache.syncope.console.rest.ApprovalRestClient,11,54,24.00,25.50,771.00,15,6,2,2,3,2,5,5,3,1516,0.6913,0,2,2,54,44,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.entity.NotificationValidator,23,72,32.00,34.00,762.50,15,9,2,2,7,2,7,11,1,1516,0.6167,1,2,2,72,61,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.EditUserModalPage,32,90,90.00,90.00,1516.00,15,15,1,1,7,4,15,10,4,1516,0.0000,3,1,1,90,90,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.controller.WorkflowController,18,84,84.00,84.00,1516.00,15,15,1,1,3,2,11,6,0,1516,0.0000,0,1,1,84,84,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.DerSchemaDAO,7,38,38.00,38.00,1516.00,15,15,1,1,5,1,4,0,10,1516,0.0000,0,1,1,38,38,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.NotificationTaskModalPage,27,79,34.50,37.00,760.00,15,13,1,1,2,4,7,5,0,1516,0.6146,5,2,2,79,67,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.ErrorPage,9,41,41.00,41.00,1516.00,15,15,1,1,1,3,5,5,0,1516,0.0000,0,1,1,41,41,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.entity.SchedTaskValidator,33,77,23.67,24.67,514.67,15,13,2,2,8,2,8,10,1,1516,0.4664,2,3,3,77,71,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.TaskDAO,14,53,53.00,53.00,1516.00,15,15,1,1,12,1,5,0,66,1516,0.0000,1,1,1,53,53,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.Login,137,312,90.67,97.33,518.33,15,6,3,3,8,3,28,27,0,1516,0.6830,14,3,2,312,271,0
syncope-1.0.0-incubating,org.apache.syncope.console.rest.ResourceRestClient,31,84,36.00,39.00,771.00,15,6,2,2,7,2,4,6,10,1516,0.7025,0,2,2,84,68,0
syncope-1.0.0-incubating,org.apache.syncope.core.util.TaskUtil,72,121,121.00,121.00,1516.00,15,15,1,1,20,1,9,0,6,1516,0.0000,0,1,1,121,121,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.UserRequestTO,38,84,84.00,84.00,1516.00,15,15,1,1,13,2,4,0,17,1516,0.0000,1,1,1,84,84,0
syncope-1.0.0-incubating,org.apache.syncope.core.propagation.PropagationManager,361,995,94.78,102.67,173.78,15,3,7,7,96,1,41,130,139,1516,1.1321,28,9,3,995,818,1
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.AttrDAO,7,36,36.00,36.00,1516.00,15,15,1,1,5,1,2,0,10,1516,0.0000,0,1,1,36,36,0
syncope-1.0.0-incubating,org.apache.syncope.console.rest.EntitlementRestClient,12,54,25.00,26.00,771.00,15,6,2,2,2,2,3,5,0,1516,0.5033,0,2,2,54,48,0
syncope-1.0.0-incubating,org.apache.syncope.core.report.StaticReportlet,44,78,78.00,78.00,1516.00,15,15,1,1,10,2,4,19,0,1516,0.0000,2,1,1,78,78,0
syncope-1.0.0-incubating,org.apache.syncope.console.commons.StatusUtils,81,184,184.00,184.00,1516.00,15,15,1,1,34,1,14,30,10,1516,0.0000,7,1,1,184,184,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.MembershipTO,28,66,66.00,66.00,1516.00,15,15,1,1,8,4,1,0,24,1516,0.0000,0,1,1,66,66,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.RoleTO,103,177,177.00,177.00,1516.00,15,15,1,1,32,4,3,11,287,1516,0.0000,2,1,1,177,177,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.SchemaMappingTO,51,115,115.00,115.00,1516.00,15,15,1,1,14,2,2,0,77,1516,0.0000,1,1,1,115,115,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.form.AbstractFieldPanel,8,42,42.00,42.00,1516.00,15,15,1,1,2,2,5,1,1,1516,0.0000,4,1,1,42,42,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.impl.SchemaDAOImpl,35,94,94.00,94.00,1516.00,15,15,1,1,8,2,12,17,10,1516,0.0000,0,1,1,94,94,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.Schema,437,856,856.00,856.00,1516.00,15,15,1,1,5,6,27,16,4,1516,0.0000,67,1,1,856,856,0
syncope-1.0.0-incubating,org.apache.syncope.core.report.Reportlet,4,47,47.00,47.00,1516.00,15,15,1,1,2,1,2,0,1,1516,0.0000,0,1,1,47,47,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.UserAttrColumn,43,93,93.00,93.00,1516.00,15,15,1,1,11,2,7,12,0,1516,0.0000,2,1,1,93,93,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.impl.TaskDAOImpl,105,214,63.33,67.33,511.33,15,1,3,3,23,2,14,26,78,1516,0.9619,2,3,2,214,164,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.panels.PoliciesPanel,164,334,334.00,334.00,1516.00,15,15,1,1,9,3,26,14,1,1516,0.0000,6,1,1,334,334,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.panels.ResourceMappingPanel,258,627,105.40,115.40,305.60,15,2,3,3,36,2,25,34,15,1516,0.7407,12,5,3,627,553,0
syncope-1.0.0-incubating,org.apache.syncope.core.scheduling.AbstractTaskJob,42,155,47.00,49.33,509.33,15,0,3,3,7,1,10,19,4,1516,0.4676,2,3,1,155,142,1
syncope-1.0.0-incubating,org.apache.syncope.console.pages.Roles,41,96,96.00,96.00,1516.00,15,15,1,1,1,3,7,8,0,1516,0.0000,2,1,1,96,96,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.panels.RoleSummaryPanel,68,140,140.00,140.00,1516.00,15,15,1,1,10,2,13,10,0,1516,0.0000,7,1,1,140,140,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.panels.UserManagementResultPanel,191,357,357.00,357.00,1516.00,15,15,1,1,19,2,23,31,6,1516,0.0000,5,1,1,357,357,0
syncope-1.0.0-incubating,org.apache.syncope.types.ConflictResolutionAction,1,31,31.00,31.00,1516.00,15,15,1,1,0,1,0,0,0,1516,0.0000,0,1,1,31,31,0
syncope-1.0.0-incubating,org.apache.syncope.core.util.SpringPersistenceUnitPostProcessor,28,78,78.00,78.00,1516.00,15,15,1,1,8,1,9,12,0,1516,0.0000,1,1,1,78,78,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.impl.NotificationDAOImpl,15,52,52.00,52.00,1516.00,15,15,1,1,4,2,6,7,6,1516,0.0000,0,1,1,52,52,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.AccountPolicyTO,17,49,49.00,49.00,1516.00,15,15,1,1,5,3,2,0,4,1516,0.0000,1,1,1,49,49,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.PropagationTask,52,143,69.50,70.50,762.50,15,13,2,2,14,3,12,2,77,1516,0.1841,2,2,2,143,139,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.form.LinkPanel,9,39,39.00,39.00,1516.00,15,15,1,1,2,2,2,0,1,1516,0.0000,0,1,1,39,39,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.form.DateFieldPanel,84,141,69.50,70.00,4.00,13,13,1,1,5,4,5,3,0,5,0.0608,9,2,2,141,140,0
syncope-1.0.0-incubating,org.apache.syncope.console.rest.WorkflowRestClient,8,51,19.50,22.50,771.00,15,6,2,2,2,2,4,4,1,1516,0.8479,0,2,2,51,37,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.VirtualSchemaDataBinder,19,71,71.00,71.00,1516.00,15,15,1,1,4,1,8,3,4,1516,0.0000,0,1,1,71,71,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.user.UAttr,66,173,78.50,82.50,759.50,15,13,2,2,20,3,14,8,40,1516,0.5655,2,2,2,173,150,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.panels.RolesPanel,93,187,187.00,187.00,1516.00,15,15,1,1,2,2,12,9,1,1516,0.0000,5,1,1,187,187,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.DerivedSchemaDataBinder,32,90,90.00,90.00,1516.00,15,15,1,1,7,1,9,7,4,1516,0.0000,0,1,1,90,90,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.ajax.form.AbstractAjaxDownloadBehavior,12,48,48.00,48.00,1516.00,15,15,1,1,4,2,5,7,6,1516,0.0000,0,1,1,48,48,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.TaskTO,52,101,50.50,50.50,764.00,15,1,2,2,17,2,2,3,50,1516,0.8650,9,2,2,101,72,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.attrvalue.Validator,3,27,27.00,27.00,1516.00,15,15,1,1,1,1,1,0,0,1516,0.0000,0,1,1,27,27,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.user.UAttrUniqueValue,27,78,36.00,37.50,762.50,15,13,2,2,7,4,9,2,6,1516,0.5159,1,2,2,78,69,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.TaskDataBinder,145,345,45.83,51.67,258.83,15,1,6,6,43,1,26,67,19,1516,1.5927,6,6,4,345,236,1
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.membership.MAttr,69,155,69.50,73.50,759.50,15,13,2,2,20,3,14,9,40,1516,0.6058,2,2,2,155,132,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.ReportExec,24,74,74.00,74.00,1516.00,15,15,1,1,8,3,9,4,11,1516,0.0000,2,1,1,74,74,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.AbstractAttrValue,83,164,164.00,164.00,1516.00,15,15,1,1,31,2,11,19,90,1516,0.0000,6,1,1,164,164,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.HomePage,6,33,33.00,33.00,1516.00,15,15,1,1,1,3,2,0,0,1516,0.0000,0,1,1,33,33,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.ConfigurationDataBinder,14,45,45.00,45.00,1516.00,15,15,1,1,2,1,3,4,1,1516,0.0000,0,1,1,45,45,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.form.SelectableRecorder,122,202,202.00,202.00,1516.00,15,15,1,1,32,2,7,32,25,1516,0.0000,2,1,1,202,202,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.ConnObjectTO,34,73,73.00,73.00,1516.00,15,15,1,1,8,2,3,6,0,1516,0.0000,0,1,1,73,73,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.impl.DerSchemaDAOImpl,37,102,102.00,102.00,1516.00,15,15,1,1,8,2,12,18,10,1516,0.0000,0,1,1,102,102,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.impl.EntitlementDAOImpl,36,86,86.00,86.00,1516.00,15,15,1,1,9,2,9,15,15,1516,0.0000,0,1,1,86,86,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.UserRequestModalPage,70,138,138.00,138.00,1516.00,15,15,1,1,16,4,16,22,8,1516,0.0000,2,1,1,138,138,0
syncope-1.0.0-incubating,org.apache.syncope.core.workflow.activiti.AbstractActivitiDelegate,14,69,30.50,32.50,762.50,15,4,1,1,2,1,9,4,1,1516,0.5176,1,2,1,69,61,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.form.AjaxPasswordFieldPanel,24,64,64.00,64.00,1516.00,15,15,1,1,4,4,6,7,1,1516,0.0000,4,1,1,64,64,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.ReportDataBinder,86,185,55.00,58.33,512.33,15,1,3,3,21,1,14,37,11,1516,0.7438,1,3,2,185,157,0
syncope-1.0.0-incubating,org.apache.syncope.core.policy.PolicyEnforceException,9,32,32.00,32.00,1516.00,15,15,1,1,2,3,0,0,1,1516,0.0000,2,1,1,32,32,0
syncope-1.0.0-incubating,org.apache.syncope.console.rest.AbstractBaseRestClient,4,44,17.00,19.50,771.00,15,6,2,2,0,1,3,1,0,1516,0.5108,1,2,2,44,39,0
syncope-1.0.0-incubating,org.apache.syncope.core.policy.PolicyEnforcer,4,36,36.00,36.00,1516.00,15,15,1,1,1,1,5,1,0,1516,0.0000,1,1,1,36,36,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.SchemaModalPage,174,345,100.33,107.67,509.00,15,13,3,3,14,4,26,29,6,1516,1.0086,8,3,3,345,239,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.DisplayAttributesModalPage,168,341,103.67,108.67,507.33,15,1,3,3,7,3,16,8,0,1516,0.5940,2,3,1,341,304,0
syncope-1.0.0-incubating,org.apache.syncope.console.commons.XMLRolesReader,45,102,102.00,102.00,1516.00,15,15,1,1,8,1,6,22,0,1516,0.0000,3,1,1,102,102,0
syncope-1.0.0-incubating,org.apache.syncope.buildtools.H2StartStopListener,52,101,101.00,101.00,1516.00,15,15,1,1,9,1,7,17,0,1516,0.0000,4,1,1,101,101,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.PropagationTO,31,125,125.00,125.00,1516.00,15,15,1,1,8,2,3,0,20,1516,0.0000,1,1,1,125,125,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.user.UVirAttr,29,78,36.00,37.50,762.50,15,13,2,2,8,3,6,2,6,1516,0.5159,1,2,2,78,69,0
syncope-1.0.0-incubating,org.apache.syncope.core.scheduling.ReportJob,93,227,103.50,108.50,762.50,15,4,1,1,11,1,17,46,0,1516,0.4301,14,2,1,227,207,0
syncope-1.0.0-incubating,org.apache.syncope.client.SyncopeConstants,4,38,16.00,17.50,761.50,15,13,2,2,0,1,0,0,0,1516,0.8315,2,2,2,38,28,0
syncope-1.0.0-incubating,org.apache.syncope.hibernate.HibernateEnhancer,62,131,131.00,131.00,1516.00,15,15,1,1,17,1,17,36,1,1516,0.0000,6,1,1,131,131,0
syncope-1.0.0-incubating,org.apache.syncope.core.scheduling.NotificationJob,111,257,38.83,40.83,258.83,15,1,5,5,28,1,15,53,0,1516,0.6105,7,6,2,257,234,1
syncope-1.0.0-incubating,org.apache.syncope.core.propagation.PropagationException,10,51,51.00,51.00,1516.00,15,15,1,1,2,3,0,0,0,1516,0.0000,1,1,1,51,51,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.ReportExecResultDownloadModalPage,26,70,70.00,70.00,1516.00,15,15,1,1,1,3,9,6,0,1516,0.0000,0,1,1,70,70,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.PropagationTaskModalPage,12,45,45.00,45.00,1516.00,15,15,1,1,1,4,4,3,0,1516,0.0000,5,1,1,45,45,0
syncope-1.0.0-incubating,org.apache.syncope.types.ConnParameterType,9,37,37.00,37.00,1516.00,15,15,1,1,2,1,0,0,0,1516,0.0000,1,1,1,37,37,0
syncope-1.0.0-incubating,org.apache.syncope.client.mod.UserMod,51,98,98.00,98.00,1516.00,15,15,1,1,16,3,3,7,21,1516,0.0000,0,1,1,98,98,0
syncope-1.0.0-incubating,org.apache.syncope.core.scheduling.SpringBeanJobFactory,54,115,54.50,56.00,759.00,15,13,1,1,12,2,12,24,0,1516,0.2956,2,2,2,115,109,0
syncope-1.0.0-incubating,org.apache.syncope.core.workflow.activiti.SyncopeGroupQueryImpl,87,151,151.00,151.00,1516.00,15,15,1,1,26,1,7,12,120,1516,0.0000,3,1,1,151,151,0
syncope-1.0.0-incubating,org.apache.syncope.core.workflow.activiti.GenerateToken,7,43,18.50,20.00,758.50,15,9,2,2,1,2,3,6,0,1516,0.6931,0,2,1,43,35,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.AbstractVirSchema,24,58,58.00,58.00,1516.00,15,15,1,1,7,2,4,2,19,1516,0.0000,68,1,1,58,58,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.RoleDAO,14,57,26.50,27.50,760.00,15,14,2,2,12,1,5,0,66,1516,0.4288,1,2,1,57,52,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.SchemaMapping,62,157,157.00,157.00,1516.00,15,15,1,1,16,2,14,3,94,1516,0.0000,1,1,1,157,157,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.ReportExecDAO,9,41,41.00,41.00,1516.00,15,15,1,1,7,1,3,0,21,1516,0.0000,0,1,1,41,41,0
syncope-1.0.0-incubating,org.apache.syncope.core.scheduling.SampleJob,13,53,53.00,53.00,1516.00,15,15,1,1,5,2,5,2,1,1516,0.0000,0,1,1,53,53,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.entity.SchemaMappingValidator,24,75,75.00,75.00,1516.00,15,15,1,1,12,2,6,11,1,1516,0.0000,1,1,1,75,75,0
syncope-1.0.0-incubating,org.apache.syncope.client.report.ReportletConf,3,32,32.00,32.00,1516.00,15,15,1,1,1,1,1,0,0,1516,0.0000,2,1,1,32,32,0
syncope-1.0.0-incubating,org.apache.syncope.core.policy.PasswordPolicyEnforcer,126,216,216.00,216.00,1516.00,15,15,1,1,58,2,7,40,66,1516,0.0000,7,1,1,216,216,0
syncope-1.0.0-incubating,org.apache.syncope.core.init.SpringContextInitializer,20,72,72.00,72.00,1516.00,15,15,1,1,3,1,13,6,3,1516,0.0000,0,1,1,72,72,0
syncope-1.0.0-incubating,org.apache.syncope.console.wicket.markup.html.form.SingleColumnPalette,115,215,215.00,215.00,1516.00,15,15,1,1,30,2,12,17,205,1516,0.0000,1,1,1,215,215,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.TaskExecTO,10,34,34.00,34.00,1516.00,15,15,1,1,2,3,1,0,0,1516,0.0000,0,1,1,34,34,0
syncope-1.0.0-incubating,org.apache.syncope.core.report.AbstractReportlet,28,77,77.00,77.00,1516.00,15,15,1,1,5,1,8,8,0,1516,0.0000,1,1,1,77,77,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.dao.ConfDAO,7,36,36.00,36.00,1516.00,15,15,1,1,5,1,2,0,10,1516,0.0000,0,1,1,36,36,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.PolicyModalPage,112,214,103.00,105.00,758.50,15,13,2,2,27,4,24,19,3,1516,0.3835,7,2,2,214,198,0
syncope-1.0.0-incubating,org.apache.syncope.client.mod.RoleMod,82,143,143.00,143.00,1516.00,15,15,1,1,32,3,3,6,153,1516,0.0000,2,1,1,143,143,1
syncope-1.0.0-incubating,org.apache.syncope.types.AbstractPolicySpec,5,29,29.00,29.00,1516.00,15,15,1,1,1,2,1,0,0,1516,0.0000,0,1,1,29,29,0
syncope-1.0.0-incubating,org.apache.syncope.core.workflow.activiti.SyncopeSession,3,26,26.00,26.00,1516.00,15,15,1,1,1,1,1,0,0,1516,0.0000,4,1,1,26,26,0
syncope-1.0.0-incubating,org.apache.syncope.console.SyncopeSession,57,116,37.33,38.00,514.67,15,6,2,2,15,2,6,10,54,1516,0.7683,4,3,3,116,96,0
syncope-1.0.0-incubating,org.apache.syncope.types.PolicyType,11,49,49.00,49.00,1516.00,15,15,1,1,2,1,0,0,0,1516,0.0000,1,1,1,49,49,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.validation.attrvalue.ParsingValidationException,6,30,30.00,30.00,1516.00,15,15,1,1,1,2,1,0,0,1516,0.0000,0,1,1,30,30,0
syncope-1.0.0-incubating,org.apache.syncope.console.pages.NotificationModalPage,134,267,129.50,131.50,762.50,15,9,2,2,11,3,27,34,1,1516,0.7551,7,2,2,267,209,0
syncope-1.0.0-incubating,org.apache.syncope.buildtools.ApacheDSStartStopListener,116,258,258.00,258.00,1516.00,15,15,1,1,18,1,23,48,0,1516,0.0000,13,1,1,258,258,0
syncope-1.0.0-incubating,org.apache.syncope.core.rest.data.ConnInstanceDataBinder,88,221,90.50,100.50,761.50,15,9,2,2,22,1,12,42,1,1516,0.6723,2,2,2,221,182,0
syncope-1.0.0-incubating,org.apache.syncope.client.to.PropagationTaskTO,52,98,98.00,98.00,1516.00,15,15,1,1,14,3,3,0,77,1516,0.0000,10,1,1,98,98,0
syncope-1.0.0-incubating,org.apache.syncope.core.persistence.beans.membership.MDerSchema,3,31,31.00,31.00,1516.00,15,15,1,1,0,3,3,0,0,1516,0.0000,67,1,1,31,31,0
syncope-1.0.0-incubating,org.apache.syncope.core.init.JobInstanceLoader,126,258,56.00,60.25,387.00,15,4,1,1,30,1,24,50,77,1516,0.6723,13,4,2,258,224,0
syncope-1.0.0-incubating,org.apache.syncope.console.commons.SchemaModalPageFactory,20,66,66.00,66.00,1516.00,15,15,1,1,3,3,9,0,0,1516,0.0000,0,1,1,66,66,0
